CLIENTE;CLI;CLASE DE DOC;NRO. VA01/VA21;POS VA01/VA21;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;DESCRIPCION ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA ENTREGA ESPERADA;FECHA EMISION SOLPED;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;FECHA APROBACION SOLPED;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;GRUPO DE COMPRA OC;FECHA RECEPCION;NRO POSICION RECEPCION 1;Q RECEP. DE OC;ALMACEN RECEPCION 1;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;FECHA SELLO;OPERADOR PICKING;FECHA PICKING;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA CONTABILIZACION VL;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA DE CARGA;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;FECHA CUMPLIMIENTO FINAL UNIFICADA;dTIEMPO DE APROBACION SOLPED;dCOLOCACION OC;dTIEMPOS DE APROBACION OC;dENTREGA VA01/OC;dPRIMERA RECEPCIÓN - ENTREGA;dCAMION;Source.Name;dTRASLADO;dENTREGA AL CLIENTE;ENTREGADOS FT;dTIEMPO EMISION / ENTREGA;dPLAZO DE ENTREGA;dREGISTRO DE RECEPCION;dPICKING;dEMBALAJE;DIF_ENTREGA_SELLO;dALMACEN;dEXPEDICION;dREGISTRO DE ALMACENAMIENTO;OPERADOR PICKING ROSARIO;OPERADOR PICKING SJ;CARACTER DE GC;CARACTER ALMACEN RECEPCION 1;LIBERACION SOLPED CS;COLOCACION OC CS;LIBERACION OC CS;ENTREGA DEL PROVEEDOR CS;PLAZO DE ENTREGA EXCEDIDO CS;EXPEDICION CS;COLOCACION OC SEDE;LIBERACION OC SEDE;ENTREGA DEL PROVEEDOR SEDE;PLAZO DE ENTREGA EXCEDIDO SEDE;REGISTRO DE ALMACENAMIENTO OBRA;TRASLADO ALMACEN OBRA;TRASLADO CS;ALMACEN ROSARIO;ALMACEN SAN JUAN;REGISTRO DE RECEPCION ALMACEN ROSARIO;REGISTRO DE RECEPCION ALMACEN SAN JUAN;PICKING ALMACEN ROSARIO;PICKING ALMACEN SAN JUAN;EMBALAJE ALMACEN ROSARIO;EMBALAJE ALMACEN SAN JUAN;EXPEDICION ALMACEN OBRA;MES ENTREGA;COLOCACION OC EQUIPOS;LIBERACION OC EQUIPOS;ENTREGA DEL PROVEEDOR EQUIPOS;PLAZO DE ENTREGA EXCEDIDO EQUIPOS;COLOCACION OC AGV;LIBERACION OC AGV;ENTREGA DEL PROVEEDOR AGV;PLAZO DE ENTREGA EXCEDIDO AGV;ALMACEN OBRA;dPREPARACION;FECHAENTREGAMUYCERCANA;dTRANSPORTEyALM;PREPARACION;TRANSPORTEyALM;EQUIPOS MENORES;CADENA DE SUMINISTRO;ALMACÉN ;BLEN;COMPRAS;COMPRAS EQUIPOS;COMPRAS AGV;0
00223 Comp Amb Santa Fe;00223;ZPAN;1000061680;20;50017435;;0;;;;PBASILIO;1025721;50;Materiales Stock;CUMPLIDO;BULON DE SEGMENTO;MR01;11;6/2/2025;10115157;20;1;7/3/2025;6/2/2025;4500093459;20;2001;1;6/2/2025;12/2/2025;14/2/2025;7/3/2025;7/3/2025;AGRONORTE S.R.L.;50;0;0;50;5000131979;C03;9/5/2025;1;2;2001;WPUCHETA;;8000065182;50;2;8/5/2025;FGORGONA;20/2/2025;8945;1 223 WP;WPUCHETA;25/2/2025;4900326252;50;PBASILIO;22/2/2025;15/5/2025;15/5/2025;;0;;15/5/2025;0;6;2;11;62;3;;79;0;1;69;-11;1;-78;2;-62;-75;3;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;;74;1;;;;;;;;;;marzo;1;;62;11;;;;;;;;;;;;;;1;;1;;2
00223 Comp Amb Santa Fe;00223;ZPAN;1000062668;10;47961 - SENSOR PRESI;;0;;;;FCOLELA;1024460;1;Materiales Stock;CUMPLIDO;SENSOR;MR01;11;25/2/2025;10116317;10;1;11/3/2025;25/2/2025;4500094727;30;2001;1;25/2/2025;5/3/2025;5/3/2025;11/3/2025;14/3/2025;RATTO HNOS SA CFIA;1;0;0;1;5000127413;C03;17/3/2025;3;1;2001;LNASUTI;;8000066559;1;1;17/3/2025;LNASUTI;17/3/2025;9228;2 BULTOS - WALTER - 223;FDEICAS;1/4/2025;4900316404;1;PBASILIO;18/3/2025;8/4/2025;3/4/2025;;0;;3/4/2025;0;8;0;11;6;14;;2;0;1;0;-11;0;0;1;-6;1;14;5;0;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;3;;6;11;;;;;;;;;;;;1;;1;;1;;3
00223 Comp Amb Santa Fe;00223;ZPAN;1000062672;10;87839 - COLUMNA DE D;;0;;;;FCOLELA;1015947;1;Materiales genericos;CUMPLIDO;45219-0K090 - YOKE, STEERING SLIDING;MR01;11;25/2/2025;10116321;10;1;11/3/2025;25/2/2025;4500094678;20;2001;1;25/2/2025;5/3/2025;5/3/2025;;11/3/2025;SAKURA MOTORS S. A.;1;0;0;1;5000126877;C03;11/3/2025;2;1;2001;FGORGONA;;8000066221;1;1;11/3/2025;FGORGONA;11/3/2025;9134;BULTO LN 223;LNASUTI;1/4/2025;4900316005;1;PBASILIO;12/3/2025;7/4/2025;3/4/2025;4900316006;1;7/4/2025;3/4/2025;0;8;0;-739311;0;20;;2;0;1;0;-11;0;0;1;0;1;20;4;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;3;;;11;;;;;;;;;;;;1;;1;;1;;3
00223 Comp Amb Santa Fe;00223;ZPAN;1000062672;20;87839 - COLUMNA DE D;;0;;;;FCOLELA;1015947;1;Materiales genericos;CUMPLIDO;45203-0K110 - COLUMNA DIRECCION;MR01;11;25/2/2025;10116321;20;1;11/3/2025;25/2/2025;4500094678;30;2001;1;25/2/2025;5/3/2025;5/3/2025;;11/3/2025;SAKURA MOTORS S. A.;1;0;0;1;5000126877;C03;11/3/2025;3;1;2001;FGORGONA;;8000066221;1;1;11/3/2025;FGORGONA;11/3/2025;9134;BULTO LN 223;LNASUTI;1/4/2025;4900316005;1;PBASILIO;12/3/2025;7/4/2025;3/4/2025;4900316006;1;7/4/2025;3/4/2025;0;8;0;-739311;0;20;;2;0;1;0;-11;0;0;1;0;1;20;4;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;3;;;11;;;;;;;;;;;;1;;1;;1;;3
00223 Comp Amb Santa Fe;00223;ZPAN;1000063134;10;Pedido PAÑOL;;0;;;;PBASILIO;1001898;2;Materiales Stock;CUMPLIDO;BOBINA DE PAPEL 25 X 400MTS X UN;MR01;11;6/3/2025;10116919;10;1;27/3/2025;6/3/2025;4500094836;10;2001;1;6/3/2025;7/3/2025;7/3/2025;14/3/2025;14/3/2025;LIMPITO SRL;2;0;0;2;5000126704;C17;10/3/2025;1;1;2001;FGORGONA;;8000066127;2;1;10/3/2025;FGORGONA;10/3/2025;9116;1 LN 223;LNASUTI;1/4/2025;4900315970;2;PBASILIO;10/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;1;0;-2;-4;22;;2;0;1;0;2;0;0;0;17;0;22;4;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAN;1000063134;20;Pedido PAÑOL;;0;;;;PBASILIO;1012874;2;Materiales genericos;CUMPLIDO;BATERIAS 9V RECARGABLES;MR01;11;6/3/2025;10116919;20;1;27/3/2025;6/3/2025;4500095545;20;2001;1;6/3/2025;18/3/2025;18/3/2025;26/3/2025;2/4/2025;MEROI LUIS ANGEL;2;0;0;2;5000129255;C27;9/4/2025;1;1;2001;ALANDAVIDEA;;8000067714;2;1;9/4/2025;ALANDAVIDEA;9/4/2025;9471;1P 223 WP;WPUCHETA;10/4/2025;4900318276;2;PBASILIO;10/4/2025;14/4/2025;14/4/2025;4900318277;2;14/4/2025;14/4/2025;0;12;0;10;14;0;;4;0;1;0;-10;0;0;1;-13;1;0;0;1;0;SEDE;TRANSITORIO ROSARIO;;;;;;;7;;13;10;;;;;;;;;;;;;marzo;;;;;;;;;;;;;;;;;;;1;;;1
00223 Comp Amb Santa Fe;00223;ZPAN;1000063134;30;Pedido PAÑOL;;0;;;;PBASILIO;1034865;1;Materiales usuales;CUMPLIDO;CRIQUET HIDRÁULICO 5 TN BOTELLA PICK UP;MR01;11;6/3/2025;10116919;30;1;27/3/2025;6/3/2025;4500095333;30;2001;1;6/3/2025;14/3/2025;14/3/2025;21/3/2025;21/3/2025;ARROYITO MAQUINARIAS S.R.L.;1;0;0;1;5000127467;C27;17/3/2025;1;1;2001;LNASUTI;;8000066604;1;1;17/3/2025;LNASUTI;17/3/2025;9228;2 BULTOS - WALTER - 223;FDEICAS;1/4/2025;4900316343;1;PBASILIO;18/3/2025;8/4/2025;3/4/2025;4900316345;1;8/4/2025;3/4/2025;0;8;0;5;-4;14;;2;0;1;0;-5;0;0;1;10;1;14;5;0;0;SEDE;TRANSITORIO ROSARIO;;;;;;1;3;;;5;1;;;;;;;;;;;;marzo;;;;;;;;;;;;;;;;1;;1;1;;;3
00223 Comp Amb Santa Fe;00223;ZPAS;1000063135;10;Pedido Pañol reposic;;0;;;;PBASILIO;1003957;2;Materiales Stock;CUMPLIDO;BATERIA 12V 110 AMP  318X162X220;MR01;11;6/3/2025;;0;0;27/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;1;0;0223;;;8000066003;2;2;;JMORENO;7/3/2025;9116;1 LN 223;LNASUTI;1/4/2025;4900315972;2;PBASILIO;10/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;22;;2;0;1;0;;;1;3;;4;22;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063135;20;Pedido Pañol reposic;;0;;;;PBASILIO;1030781;2;Material No Valorado;CUMPLIDO;TANZA PARA BOLEADORA 3MM X ROLLO;MR01;11;6/3/2025;;0;0;27/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;2;0;0223;;;8000066003;2;2;;JMORENO;7/3/2025;9116;1 LN 223;LNASUTI;1/4/2025;4900315972;2;PBASILIO;10/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;22;;2;0;1;0;;;1;3;;4;22;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063135;30;Pedido Pañol reposic;;0;;;;PBASILIO;1016193;4;Materiales Stock;CUMPLIDO;CUBIERTA 245/65 R17 111T;MR01;11;6/3/2025;;0;0;27/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;3;0;0223;;;8000066003;4;2;;JMORENO;7/3/2025;9116;1 LN 223;LNASUTI;1/4/2025;4900315972;4;PBASILIO;10/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;22;;2;0;1;0;;;1;3;;4;22;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063135;40;Pedido Pañol reposic;;0;;;;PBASILIO;1019878;2;Material No Valorado;CUMPLIDO;ARNES DE SEGURIDAD;MR01;11;6/3/2025;;0;0;27/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;5;0;0223;;;8000066003;2;2;;JMORENO;7/3/2025;9116;1 LN 223;LNASUTI;1/4/2025;4900315972;2;PBASILIO;10/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;22;;2;0;1;0;;;1;3;;4;22;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;10;Pedido filtros;;0;;;;PBASILIO;1002472;3;Materiales Stock;CUMPLIDO;FILTRO COMBUSTIBLE XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;1;0;0223;;;8000066947;3;4;;PAPPELLA;26/3/2025;9313;1B 223 WP;WPUCHETA;1/4/2025;4900318279;3;PBASILIO;26/3/2025;14/4/2025;14/4/2025;;0;;14/4/2025;0;0;0;0;0;6;;13;0;1;0;;;16;0;;16;6;0;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;;8;1;8;;;;9;;;;;marzo;;;;;;;;;8;;1;;;;;1;1;1;;;;3
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;20;Pedido filtros;;0;;;;PBASILIO;1002473;3;Materiales Stock;CUMPLIDO;FILTRO COMBUSTUBLE XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;1;0;0223;;;8000066226;3;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;3;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;30;Pedido filtros;;0;;;;PBASILIO;1002514;3;Materiales Stock;CUMPLIDO;FILTRO ACEITE;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;2;0;0223;;;8000066226;3;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;3;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;40;Pedido filtros;;0;;;;PBASILIO;1002532;2;Materiales Stock;CUMPLIDO;FILTRO RESPIRADERO XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;1;0;0223;;;8000066323;2;4;;PAPPELLA;13/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900318279;2;PBASILIO;14/3/2025;14/4/2025;14/4/2025;;0;;14/4/2025;0;0;0;0;0;18;;13;0;1;0;;;3;1;;4;18;0;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;;8;1;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;50;Pedido filtros;;0;;;;PBASILIO;1002543;2;Materiales Stock;CUMPLIDO;FILTRO AIRE XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;3;0;0223;;;8000066226;2;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;2;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;60;Pedido filtros;;0;;;;PBASILIO;1002569;1;Materiales Stock;CUMPLIDO;FILTRO RESPIRADERO TANQUE HIDRAULICO XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;4;0;0223;;;8000066226;1;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;1;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;70;Pedido filtros;;0;;;;PBASILIO;1002609;1;Materiales Stock;CUMPLIDO;FILTRO AIRE PRIMARIO;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;5;0;0223;;;8000066226;1;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;1;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;80;Pedido filtros;;0;;;;PBASILIO;1002610;1;Materiales Stock;CUMPLIDO;FILTRO AIRE SECUNDARIO;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;6;0;0223;;;8000066226;1;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;1;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;90;Pedido filtros;;0;;;;PBASILIO;1002621;2;Materiales Stock;CUMPLIDO;FILTRO AIRE 1 XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;7;0;0223;;;8000066226;2;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;2;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;100;Pedido filtros;;0;;;;PBASILIO;1002623;2;Materiales Stock;CUMPLIDO;FILTRO AIRE 2 XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;8;0;0223;;;8000066226;2;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;2;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;110;Pedido filtros;;0;;;;PBASILIO;1002628;1;Materiales Stock;CUMPLIDO;FILTRO AIRE CABINA XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;9;0;0223;;;8000066226;1;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;1;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;120;Pedido filtros;;0;;;;PBASILIO;1002907;3;Materiales Stock;CUMPLIDO;FILTRO TRAMPA AGUA XUN;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;1;0;0223;;;8000066398;3;4;;PAPPELLA;14/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900318273;3;PBASILIO;14/3/2025;14/4/2025;14/4/2025;;0;;14/4/2025;0;0;0;0;0;18;;13;0;1;0;;;4;0;;4;18;0;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;;8;1;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;130;Pedido filtros;;0;;;;PBASILIO;1003227;1;Materiales Stock;CUMPLIDO;FILTRO DE DE LOS EJES;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;10;0;0223;;;8000066226;1;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;1;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;140;Pedido filtros;;0;;;;PBASILIO;1001790;1;Materiales Stock;CUMPLIDO;ACEITE 15W40  X 205L;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;11;0;0223;;;8000066226;1;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;1;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAS;1000063322;150;Pedido filtros;;0;;;;PBASILIO;1001746;1;Materiales Stock;CUMPLIDO;BOTA GOMA P.ACERO N 42;MR01;11;10/3/2025;;0;0;21/3/2025;;;0;;0;;;;;;;0;0;0;0;;;;12;0;0223;;;8000066226;1;2;;PAPPELLA;12/3/2025;9179;1 223 AL;ALANDAVIDEA;1/4/2025;4900316014;1;PBASILIO;14/3/2025;7/4/2025;3/4/2025;;0;;3/4/2025;0;0;0;0;0;18;;2;0;1;0;;;2;2;;4;18;4;1;0;PAÑOL;PROYECTO;;;;;;1;;;;;1;;;;;;;;;;;;marzo;;;;;;;;;;;1;;;;;1;;1;;;;2
00223 Comp Amb Santa Fe;00223;ZPAN;1000058869;10;Caudalimetro magneto;;0;;;;PBASILIO;1012893;1;Materiales genericos;CUMPLIDO;3-2581-P-T-04-102 Ti PVC bridado DN100;MR01;1;13/12/2024;10111545;10;1;7/4/2025;13/12/2024;4500091237;10;0223;1;7/1/2025;14/1/2025;14/1/2025;7/4/2025;31/5/2025;BRUNO SCHILLIG S.A.;1;0;0;1;5000133443;C27;24/5/2025;1;3;2001;FDEICAS;;8000069921;1;1;24/5/2025;FDEICAS;24/5/2025;9994;3B 223 WP;WPUCHETA;31/5/2025;4900331284;1;PBASILIO;27/5/2025;2/6/2025;2/6/2025;4900331287;1;2/6/2025;2/6/2025;25;7;0;1;47;4;;2;0;1;0;-1;0;0;3;-47;3;4;0;1;0;SEDE;TRANSITORIO ROSARIO;23;;;;;1;2;;47;1;;;;;;;;;;;;;abril;;;;;;;;;;;;;;;;1;;1;1;;;3
00223 Comp Amb Santa Fe;00223;ZPAN;1000058869;30;Caudalimetro magneto;;0;;;;PBASILIO;1012893;1;Materiales genericos;CUMPLIDO;3-9900-1P_Transmisor Indicador de panel;MR01;1;13/12/2024;10111545;30;1;7/4/2025;13/12/2024;4500091237;30;0223;1;7/1/2025;14/1/2025;14/1/2025;7/4/2025;31/5/2025;BRUNO SCHILLIG S.A.;1;0;0;1;5000133443;C27;24/5/2025;2;3;2001;FDEICAS;;8000069921;1;1;24/5/2025;FDEICAS;24/5/2025;9994;3B 223 WP;WPUCHETA;31/5/2025;4900331284;1;PBASILIO;27/5/2025;2/6/2025;2/6/2025;4900331287;1;2/6/2025;2/6/2025;25;7;0;1;47;4;;2;0;1;0;-1;0;0;3;-47;3;4;0;1;0;SEDE;TRANSITORIO ROSARIO;23;;;;;1;2;;47;1;;;;;;;;;;;;;abril;;;;;;;;;;;;;;;;1;;1;1;;;3
00223 Comp Amb Santa Fe;00223;ZPAN;1000063400;10;50017987;;0;;;;PBASILIO;1015947;1;Materiales genericos;CUMPLIDO;AT347793-GRUPO DE CABLES;MR01;11;12/3/2025;10117272;10;1;3/4/2025;12/3/2025;4500095946;20;2001;1;12/3/2025;26/3/2025;26/3/2025;3/4/2025;3/4/2025;AGRONORTE S.R.L.;1;0;0;1;5000128907;C03;4/4/2025;2;1;2001;FGORGONA;;8000067514;1;1;4/4/2025;FGORGONA;4/4/2025;9433;1 223 AL;ALANDAVIDEA;10/4/2025;4900318263;1;PBASILIO;7/4/2025;14/4/2025;14/4/2025;4900318265;1;14/4/2025;14/4/2025;0;14;0;11;1;3;;4;0;1;11;-11;0;0;3;-1;3;3;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;;;;;;;;;;;;;abril;9;;1;11;;;;;;;;;;;;;;1;;1;;2
00223 Comp Amb Santa Fe;00223;ZPAN;1000063401;10;50017988;;0;;;;PBASILIO;1015947;1;Materiales genericos;CUMPLIDO;RE500844-SENSOR TEMPERATURA;MR01;11;12/3/2025;10117273;10;1;3/4/2025;12/3/2025;4500095946;10;2001;1;12/3/2025;26/3/2025;26/3/2025;3/4/2025;3/4/2025;AGRONORTE S.R.L.;1;0;0;1;5000128907;C03;4/4/2025;1;1;2001;FGORGONA;;8000067515;1;1;4/4/2025;FGORGONA;4/4/2025;9433;1 223 AL;ALANDAVIDEA;10/4/2025;4900318267;1;PBASILIO;7/4/2025;14/4/2025;14/4/2025;4900318269;1;14/4/2025;14/4/2025;0;14;0;11;1;3;;4;0;1;11;-11;0;0;3;-1;3;3;0;1;0;EQUIPOS;TRANSITORIO ROSARIO;;;;;;1;;;;;;;;;;;;;;;;;abril;9;;1;11;;;;;;;;;;;;;;1;;1;;2
