CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTIDAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;NRO. CONSUMO;CANT. CONSUMO;FECHA CONSUMO;LIBERACION SOLPED;COLOCACION OC;LIBERACIÓN OC;PLAZO ENTREGA EXCEDIDO;ENTREGA DEL PROVEEDOR;REGISTRO DE RECEPCION;PICKING;EMBALAJE;EXPEDICIÓN;TRASLADO;ENTREGA AL CLIENTE;DIAS DE DEMORA;NUMERO DE RESERVA
00365 RIO TINTO;1000087107;140;ZPAN;PM N°95;;0;;;;MGAUDELLI;1012867;PRECINTO 7.6X400;100,000;Materiales genericos;ADJUDICADO;U365;1;22/4/2026;6/5/2026;10148374;140;1;22/4/2026;23/4/2026;C27;4500126312;190;4401;1;PRODRIGUEZ;28/4/2026;28/4/2026;05/05/2026;5/5/2026;C27;BOLLINI S.A;100,000;0,000;100,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;5;0;19;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087107;150;ZPAN;PM N°95;;0;;;;MGAUDELLI;1012867;PRECINTO 7.6X500;100,000;Materiales genericos;ADJUDICADO;U365;1;22/4/2026;6/5/2026;10148374;150;1;22/4/2026;23/4/2026;C27;4500126312;200;4401;1;PRODRIGUEZ;28/4/2026;28/4/2026;05/05/2026;5/5/2026;C27;BOLLINI S.A;100,000;0,000;100,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;5;0;19;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087194;10;ZPAN;BATERIAS GPS R12;;0;;;;MGAUDELLI;1012874;BATERIA P/ GPS TRIMBLE R12i;3,000;Materiales genericos;ADJUDICADO;U365;20;23/4/2026;7/5/2026;10148523;10;1;23/4/2026;24/4/2026;C27;4500126838;10;UT08;1;PRODRIGUEZ;6/5/2026;6/5/2026;15/05/2026;15/5/2026;C27;RUNCO S.A.;3,000;0,000;3,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;12;0;28;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087233;10;ZPAN;GPS Trimble R780;;20;;;;MGAUDELLI;1012893;GPS R780 con controladora TSC510;1,000;Materiales genericos;ADJUDICADO;U365;1;24/4/2026;8/5/2026;10148584;10;1;24/4/2026;24/4/2026;C27;4500126269;10;4401;1;PRODRIGUEZ;28/4/2026;30/4/2026;08/05/2026;8/5/2026;C27;RUNCO S.A.;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;4;2;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087281;10;ZPAN;CINTA;;0;;;;AFORTUNA;1017030;CINTA AISLADORA AZUL ( GENERICO );20,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;25/4/2026;5/5/2026;10148631;10;1;25/4/2026;25/4/2026;C27;4500126312;70;4401;1;PRODRIGUEZ;28/4/2026;28/4/2026;05/05/2026;5/5/2026;C27;BOLLINI S.A;20,000;0,000;20,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;3;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087282;10;ZPAN;CERTIF ESLINGAS;;0;;;;MGAUDELLI;1036348;CERTIFICACION DE ESLINGAS SINTETICAS 10T;4,000;Servicios;ADJUDICADO;U365;1;25/4/2026;9/5/2026;10148632;10;1;25/4/2026;26/4/2026;C35;4500126169;10;4401;1;FSOTO;27/4/2026;27/4/2026;29/04/2026;29/4/2026;C35;WORKLIFT SA;4,000;0,000;4,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;1;0;10;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087282;20;ZPAN;CERTIF ESLINGAS;;0;;;;MGAUDELLI;1036348;CERTIFICACION DE ESLINGAS SINTETICAS 8T;8,000;Servicios;ADJUDICADO;U365;1;25/4/2026;9/5/2026;10148632;20;1;25/4/2026;26/4/2026;C35;4500126169;20;4401;1;FSOTO;27/4/2026;27/4/2026;29/04/2026;29/4/2026;C35;WORKLIFT SA;8,000;0,000;8,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;1;0;10;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087282;30;ZPAN;CERTIF ESLINGAS;;0;;;;MGAUDELLI;1036348;CERTIFICACION DE ESLINGAS SINTETICAS 8T;3,000;Servicios;ADJUDICADO;U365;1;25/4/2026;9/5/2026;10148632;30;1;25/4/2026;26/4/2026;C35;4500126169;30;4401;1;FSOTO;27/4/2026;27/4/2026;29/04/2026;29/4/2026;C35;WORKLIFT SA;3,000;0,000;3,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;1;0;10;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087282;40;ZPAN;CERTIF ESLINGAS;;0;;;;MGAUDELLI;1036348;CERTIFICACION DE ESLINGA CADENA;1,000;Servicios;ADJUDICADO;U365;1;25/4/2026;9/5/2026;10148632;40;1;25/4/2026;26/4/2026;C35;4500126169;40;4401;1;FSOTO;27/4/2026;27/4/2026;29/04/2026;29/4/2026;C35;WORKLIFT SA;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;1;0;10;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087284;20;ZPAN;PM N°30 SSYMA;;0;;;;MGAUDELLI;1012739;ARNES CUERPO COMP VER REF 01;20,000;Materiales genericos;ADJUDICADO;U365;1;26/4/2026;10/5/2026;10148634;20;1;26/4/2026;26/4/2026;C27;4500126312;20;4401;1;PRODRIGUEZ;28/4/2026;28/4/2026;05/05/2026;5/5/2026;C27;BOLLINI S.A;20,000;0,000;20,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;2;0;15;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087284;30;ZPAN;PM N°30 SSYMA;;0;;;;MGAUDELLI;1012746;"AI AMARILLO ""BANQUINA INESTABLE"" 80X80";20,000;Materiales genericos;ADJUDICADO;U365;1;26/4/2026;10/5/2026;10148634;30;1;26/4/2026;26/4/2026;C28;4500126563;10;4401;1;GJULIANI;30/4/2026;30/4/2026;10/05/2026;10/5/2026;C28;AMAYA CRISTIAN IVAN;20,000;0,000;20,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;4;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087284;120;ZPAN;PM N°30 SSYMA;;0;;;;MGAUDELLI;1012896;BUZON PARED 24.5X26X7CM;10,000;Materiales genericos;SIN TRATAMIENTO;U365;1;26/4/2026;10/5/2026;10148634;120;1;26/4/2026;26/4/2026;C27;;0;;0;;;;;;;;0,000;10,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087284;130;ZPAN;PM N°30 SSYMA;;0;;;;MGAUDELLI;1015848;PINCEL CERDA Nº10 XUN;5,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;26/4/2026;10/5/2026;10148634;130;1;26/4/2026;26/4/2026;C27;4500126312;50;4401;1;PRODRIGUEZ;28/4/2026;28/4/2026;05/05/2026;5/5/2026;C27;BOLLINI S.A;5,000;0,000;5,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;2;0;15;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087287;30;ZPAN;PM N°47 OT;;0;;;;MGAUDELLI;1043226;ESPATULA CABO GOMA 100 MM.;3,000;Materiales Stock C/Devol;ADJUDICADO;U365;1;26/4/2026;10/5/2026;10148638;30;1;26/4/2026;26/4/2026;C35;4500127195;80;4401;1;FSOTO;8/5/2026;8/5/2026;11/05/2026;11/5/2026;C35;BOLLINI S.A;3,000;0,000;3,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;12;0;21;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087287;40;ZPAN;PM N°47 OT;;0;;;;MGAUDELLI;1016915;PINCEL CERDA NB 20;5,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;26/4/2026;10/5/2026;10148638;60;1;26/4/2026;26/4/2026;C35;4500127195;90;4401;1;FSOTO;8/5/2026;8/5/2026;11/05/2026;11/5/2026;C35;BOLLINI S.A;5,000;0,000;5,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;12;0;21;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087287;50;ZPAN;PM N°47 OT;;0;;;;MGAUDELLI;1012525;RODILLO CORDERITO 20CM;3,000;Materiales usuales;ADJUDICADO;U365;1;26/4/2026;10/5/2026;10148638;70;1;26/4/2026;26/4/2026;C35;4500127195;100;4401;1;FSOTO;8/5/2026;8/5/2026;11/05/2026;11/5/2026;C35;BOLLINI S.A;3,000;0,000;3,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;12;0;21;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087288;10;ZPAN;PARABRISAS CA164;;0;;;;MGAUDELLI;1015947;PARABRISAS FORD RANGER CA164;1,000;Materiales genericos;ADJUDICADO;U365;1;26/4/2026;10/5/2026;10148639;10;1;26/4/2026;26/4/2026;C35;4500126360;10;4401;1;FSOTO;29/4/2026;29/4/2026;04/05/2026;4/5/2026;C35;PUSSETTO SALTA S A;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;3;0;14;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087296;10;ZPAN;pasaclabe para ducto;;0;;;;AFORTUNA;1012896;Cinta pasacables 30 mts Ø6 mm alma acero;4,000;Materiales genericos;ADJUDICADO;U365;1;26/4/2026;2/5/2026;10148648;10;1;26/4/2026;28/4/2026;C27;4500127144;30;4401;1;PRODRIGUEZ;8/5/2026;8/5/2026;14/05/2026;14/5/2026;C27;BOLLINI S.A;4,000;0,000;4,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;2;10;0;32;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087303;10;ZPAS;REP 0365-ALM 4402;;0;;;;EJUAREZ;1027021;Aceite Caja de Engranaje 85W90 GL-5;2,000;Materiales Stock;SIN TRATAMIENTO;U365;1;27/4/2026;11/5/2026;;0;0;;;;;0;;0;;;;;;;;0,000;0,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087445;300;ZPAN;PM N°50 OT;;20;;;;MGAUDELLI;1012807;CONTROLADOR REG DE CARGA 20A 12V 24V;1,000;Materiales genericos;SIN TRATAMIENTO;U365;1;28/4/2026;4/5/2026;10148799;300;1;28/4/2026;29/4/2026;C35;;0;;0;;;;;;;;0,000;1,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087448;10;ZPAN;PM N°51 OT;;0;;;;MGAUDELLI;1012896;MAZA 2KG CABO PVC;10,000;Materiales genericos;ADJUDICADO;U365;1;28/4/2026;4/5/2026;10148801;10;1;28/4/2026;29/4/2026;C35;4500126401;10;4401;1;FSOTO;29/4/2026;29/4/2026;08/05/2026;8/5/2026;C35;BOLLINI S.A;10,000;0,000;10,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;0;0;24;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087448;20;ZPAN;PM N°51 OT;;0;;;;MGAUDELLI;1016935;MARTILLO GALPONERO CABO PLASTICO;10,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;28/4/2026;4/5/2026;10148801;20;1;28/4/2026;29/4/2026;C35;4500126401;20;4401;1;FSOTO;29/4/2026;29/4/2026;08/05/2026;8/5/2026;C35;BOLLINI S.A;10,000;0,000;10,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;0;0;24;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087448;30;ZPAN;PM N°51 OT;;0;;;;MGAUDELLI;1012458;TENAZA ARMADOR 1 2 CORTE;10,000;Materiales usuales;ADJUDICADO;U365;1;28/4/2026;4/5/2026;10148801;30;1;28/4/2026;29/4/2026;C35;4500126401;30;4401;1;FSOTO;29/4/2026;29/4/2026;08/05/2026;8/5/2026;C35;BOLLINI S.A;10,000;0,000;10,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;0;0;24;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087464;10;ZPAS;PULMON CAMION 70005;;20;;;;MGAUDELLI;1022393;PULMON DE FRENO 2DO EJE TRASERO;1,000;Materiales Stock;SIN TRATAMIENTO;U365;1;28/4/2026;12/5/2026;;0;0;;;;;0;;0;;;;;;;;0,000;0,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087555;10;ZPAN;REPARACION HIDROLAVA;;20;;;;CSOSA;1022295;SERVICIO REPARACION HIDROLAVADORA;1,000;Servicios;ADJUDICADO;U365;1;29/4/2026;13/5/2026;10148955;10;1;29/4/2026;29/4/2026;C35;4500126556;10;4401;1;FSOTO;30/4/2026;30/4/2026;04/05/2026;4/5/2026;C35;REDONDO CARLOS ENRIQUE;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;1;0;11;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087581;10;ZPAN;LIBRETA MAQUINISTA;;20;;;;CSOSA;1011323;TALO LIBRETA DE MAQUINISTA 100H X DUPLIC;80,000;Materiales usuales;ADJUDICADO;U365;1;30/4/2026;14/5/2026;10148981;10;1;30/4/2026;30/4/2026;C35;4500126888;10;4401;1;FSOTO;6/5/2026;6/5/2026;15/05/2026;15/5/2026;C35;AMAYA CRISTIAN IVAN;80,000;0,000;80,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;6;0;21;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087591;10;ZPAN;CAMPERA TALLE M;;0;;;;CSOSA;1042017;CAMPERA ABRIGO ROJA T.M;7,000;Materiales Stock C/Devol;ADJUDICADO;U365;1;30/4/2026;8/5/2026;10148997;10;1;30/4/2026;30/4/2026;C28;4500126614;10;4401;1;GJULIANI;4/5/2026;4/5/2026;15/05/2026;15/5/2026;C28;FLORES CARLOS FELIPE Y OTROS S H;7,000;0,000;7,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;4;0;27;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087593;10;ZPAN;CARTUCHOS URGENTES;;20;;;;CSOSA;1012839;CARTUCHO IMP RICOH C2004EX COLOR NEGRO;2,000;Materiales genericos;ADJUDICADO;U365;1;30/4/2026;14/5/2026;10148999;10;1;30/4/2026;30/4/2026;C35;4500126509;10;4401;1;FSOTO;30/4/2026;30/4/2026;02/05/2026;2/5/2026;C35;BEVACQUA CARLOS IVAN LEONARDO;2,000;0,000;2,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;8;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087613;10;ZPAN;ALQUILER SALA CAPACI;;1;;;;CSOSA;1022295;ALQUILER SALA REUNION 60 PERSONAS;1,000;Servicios;ADJUDICADO;U365;1;30/4/2026;14/5/2026;10149027;10;1;30/4/2026;30/4/2026;C01;4500126555;10;4401;1;CSOSA;30/4/2026;30/4/2026;05/05/2026;5/5/2026;C01;CENTRO DE NEGOCIOS SLA-COWORKING SA;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;11;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087626;10;ZPAN;AUXILIO CA164;;20;;;;CSOSA;1001826;CUBIERTA 265 70 R16;1,000;Materiales Stock;ADJUDICADO;U365;1;30/4/2026;14/5/2026;10149038;10;1;30/4/2026;30/4/2026;C35;4500126587;10;4401;1;FSOTO;2/5/2026;2/5/2026;04/05/2026;4/5/2026;C35;LAROCCA SALTA NEUMATICOS S.A.;1,000;0,000;1,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;2;0;10;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087644;20;ZPAN;PM 49 VARIOS PIPING;;20;;;;CSOSA;1009730;HIERRO NERVADO ADN420 DIAM 32MM;757,000;Materiales usuales;ADJUDICADO;U365;1;1/5/2026;8/5/2026;10149051;20;1;1/5/2026;2/5/2026;C35;4500126721;20;4401;1;FSOTO;5/5/2026;5/5/2026;08/05/2026;8/5/2026;C35;HIERRONORT S.R.L.;757,000;0,000;757,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;3;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000087644;30;ZPAN;PM 49 VARIOS PIPING;;20;;;;CSOSA;1012882;"VARILLA ROSCADA 1"" DOBLE TUERCA Y ARAND";10,000;Materiales genericos;ADJUDICADO;U365;1;1/5/2026;8/5/2026;10149051;30;1;1/5/2026;2/5/2026;C35;4500127206;20;4401;1;FSOTO;8/5/2026;8/5/2026;11/05/2026;11/5/2026;C35;BOLLINI S.A;10,000;0,000;10,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;6;0;23;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;1000088100;10;ZPAN;SILICONA PARA PISOS;;20;;;;AFORTUNA;1016938;SILICONA LIQUIDA BRILLO SILICONADO X5LT;8,000;Materiales Stock S/Devol;ADJUDICADO;U365;1;10/5/2026;14/5/2026;10149733;20;1;10/5/2026;10/5/2026;C35;4500127327;10;4401;1;FSOTO;11/5/2026;11/5/2026;14/05/2026;14/5/2026;C35;GO CLEAN S.A.S.;8,000;0,000;8,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;1;0;20;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006642;10;ZPIN;DAMPENER;;0;;4;13/5/2026;CSOSA;1012896;LONA DE 6 X 0.6 MTS SEGUN DETALLE;2,000;Materiales genericos;RESPONDIDO;U365;1;7/4/2026;12/5/2026;10147015;10;1;7/4/2026;7/4/2026;C19;;0;;0;;;;;;;;0,000;2,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006749;10;ZPIN;COTIZACION CHALECOS;;0;;4;11/5/2026;MGAUDELLI;1017304;CHALECO REFLECTIVO S;50,000;Materiales usuales;RESPONDIDO;U365;1;28/4/2026;8/5/2026;10148825;10;1;28/4/2026;28/4/2026;C28;;0;;0;;;;;;;;0,000;50,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006749;20;ZPIN;COTIZACION CHALECOS;;0;;4;11/5/2026;MGAUDELLI;1017304;CHALECO REFLECTIVO M;50,000;Materiales usuales;RESPONDIDO;U365;1;28/4/2026;8/5/2026;10148825;20;1;30/4/2026;30/4/2026;C28;;0;;0;;;;;;;;0,000;50,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006749;30;ZPIN;COTIZACION CHALECOS;;0;;4;11/5/2026;MGAUDELLI;1017304;CHALECO REFLECTIVO L;120,000;Materiales usuales;RESPONDIDO;U365;1;28/4/2026;8/5/2026;10148825;30;1;30/4/2026;30/4/2026;C28;;0;;0;;;;;;;;0,000;120,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006749;40;ZPIN;COTIZACION CHALECOS;;0;;4;11/5/2026;MGAUDELLI;1017304;CHALECO REFLECTIVO XL;80,000;Materiales usuales;RESPONDIDO;U365;1;28/4/2026;8/5/2026;10148825;40;1;30/4/2026;30/4/2026;C28;;0;;0;;;;;;;;0,000;80,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006749;50;ZPIN;COTIZACION CHALECOS;;0;;4;11/5/2026;MGAUDELLI;1017304;CHALECO REFLECTIVO XXL;30,000;Materiales usuales;RESPONDIDO;U365;1;28/4/2026;8/5/2026;10148825;50;1;30/4/2026;30/4/2026;C28;;0;;0;;;;;;;;0,000;30,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006749;60;ZPIN;COTIZACION CHALECOS;;0;;4;11/5/2026;MGAUDELLI;1017304;CHALECO REFLECTIVO XXXL;20,000;Materiales usuales;RESPONDIDO;U365;1;28/4/2026;8/5/2026;10148825;60;1;30/4/2026;30/4/2026;C28;;0;;0;;;;;;;;0,000;20,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006758;10;ZPIN;ARMARIO IGNIFUGO;;0;;4;8/5/2026;CSOSA;1012896;Armario Ignifugo para aerosoles;1,000;Materiales genericos;RESPONDIDO;U365;1;3/5/2026;11/5/2026;10149077;10;1;3/5/2026;3/5/2026;C19;;0;;0;;;;;;;;0,000;1,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;4000006774;10;ZPIN;RACK;;0;;;;AFORTUNA;1016457;ESTANTE TIPO RACK P. BATERIAS D EXTERIOR;2,000;Materiales genericos;SIN TRATAMIENTO;U365;1;7/5/2026;14/5/2026;10149487;10;1;7/5/2026;7/5/2026;C19;;0;;0;;;;;;;;0,000;2,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;;0;;;;0;;;;VCAMPOS;;33007 - SERV REPARACION DE INYECTORES;1,000;;SIN TRATAMIENTO;U365;1;10/3/2026;30/3/2026;10144190;10;1;28/2/2026;2/3/2026;C35;;0;;0;;;;;;;;0,000;1,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;2;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;;0;;;;0;;;;VCAMPOS;;33784 - SERV REPARACION DE INYECTORES;1,000;;SIN TRATAMIENTO;U365;1;10/3/2026;25/3/2026;10144191;10;1;28/2/2026;2/3/2026;C35;;0;;0;;;;;;;;0,000;1,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;2;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;;0;;;;0;;;;JNARANJO;;CA147-RECAMBIO DE AMORTIGUADORES DELANTE;1,000;;SIN TRATAMIENTO;U365;1;9/4/2026;9/4/2026;10147301;10;1;9/4/2026;9/4/2026;AGV;;0;;0;;;;;;;;0,000;1,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;0;0;0;0;0;0;0;0;0;0;0;0;0
00365 RIO TINTO;;0;;;;0;;;;VCAMPOS;;87102 - SERV MANT TIPO 110.000KM AUTOLUX;1,000;;ADJUDICADO;U365;1;5/5/2026;8/5/2026;10149215;10;1;4/5/2026;5/5/2026;C35;4500127685;10;;1;FSOTO;14/5/2026;14/5/2026;15/05/2026;15/5/2026;C35;AUTOLUX SA;1,000;0,000;0,000;0,000;;;;0;0;;;;;0,000;0;;;;;;;;;0,000;;;;;;0,000;;1;9;0;27;0;0;0;0;0;0;0;0;0
